,0,1,2,3,4,5,6,7,8,9,10,11,12
0,0.009048724,0.016595319,0.020466145,0.016786985,0.012630208,0.012044289,0.013118078,0.03980002,0.045880523,0.01626313,0.016134733,0.027757661,0.022048708
1,0.02705925,0.025306381,0.032549012,0.026460571,0.015839007,0.012000794,0.014991992,0.041124206,0.046130605,0.014891096,0.016969746,0.026922945,0.01758512
2,0.004878377,0.0123186335,0.030815728,0.03569828,0.019658418,0.012157164,0.018930605,0.048855424,0.069561034,0.03505509,0.036342703,0.055835173,0.021539625
3,0.031685233,0.033369955,0.025579577,0.024824217,0.012265744,0.008853692,0.01718945,0.044841994,0.03787555,0.015415889,0.022650002,0.04437577,0.03542323
4,0.00845521,0.012644951,0.026863186,0.049032193,0.020335034,0.015173334,0.02897562,0.07759697,0.0630305,0.017648872,0.014717425,0.03894651,0.02944558
5,0.016058845,0.018337429,0.024612846,0.023696562,0.015821235,0.014980003,0.017133927,0.03365891,0.032027233,0.013145333,0.012037968,0.024591612,0.015490514
6,0.007307314,0.018498857,0.04378393,0.06717999,0.013407995,0.0096505005,0.025880963,0.09286197,0.044611916,0.020005178,0.01367993,0.022537613,0.023401763
7,0.06295748,0.016589707,0.027257456,0.028947717,0.016356885,0.014689054,0.0236933,0.05922813,0.06614213,0.024045527,0.029424313,0.044804696,0.0337833
8,0.009533517,0.012775286,0.020643525,0.022489589,0.014149549,0.0135968095,0.025385877,0.041026317,0.02910761,0.015999438,0.051769827,0.020440947,0.043647986
9,0.016149322,0.03320996,0.035775952,0.027910648,0.015553748,0.013480864,0.020250056,0.050036855,0.048376825,0.020052232,0.019409338,0.027498975,0.021603215
10,0.033261813,0.027662553,0.056964535,0.03917882,0.012829325,0.011479382,0.020240784,0.05656417,0.048545837,0.023793058,0.023413109,0.038288977,0.01932373
11,0.007814369,0.014406858,0.024911897,0.04074345,0.019386219,0.014884778,0.024979118,0.06736249,0.04533655,0.02934121,0.028115526,0.03898736,0.041111488
12,0.015923373,0.021492535,0.026414212,0.019787138,0.016103748,0.01729075,0.023742372,0.0663275,0.05409707,0.0200795,0.018124446,0.034921486,0.020195508
13,0.01757928,0.023499103,0.0314718,0.027481675,0.015028934,0.014957827,0.021037761,0.059597705,0.05187746,0.01472673,0.019915104,0.02760477,0.014950854
14,0.01080996,0.016246842,0.036330298,0.029225217,0.016976694,0.013927803,0.016299047,0.045851313,0.027428953,0.019648071,0.020204028,0.037574135,0.038351215
15,0.0097051,0.0128332395,0.036241747,0.061302155,0.020246645,0.010565515,0.021716064,0.047125496,0.033064224,0.015956927,0.015518443,0.024701169,0.028924271
16,0.01004669,0.015326856,0.02586201,0.028799394,0.015038003,0.010262442,0.016002793,0.035069287,0.044236127,0.018692251,0.016787851,0.03280659,0.021379774
17,0.0074811843,0.01474679,0.01916777,0.022836316,0.014174301,0.013715822,0.015390497,0.033113483,0.028810674,0.021449368,0.018314015,0.033497795,0.01765033
18,0.021466514,0.02646025,0.05079169,0.057020657,0.025561798,0.014851196,0.019624483,0.07382213,0.061165806,0.030037263,0.020511733,0.047126845,0.053043388
19,0.011821981,0.017632945,0.027845321,0.02235169,0.0156169385,0.014169709,0.020920463,0.0609849,0.03305507,0.022159887,0.023749854,0.026922055,0.020155977
20,0.0077230427,0.03354831,0.036624465,0.02014922,0.01299851,0.013732029,0.017410096,0.029530916,0.03410658,0.010512567,0.02859118,0.032643877,0.009471919
21,0.016299503,0.02450311,0.04322072,0.05771739,0.029795973,0.019318476,0.025565103,0.0775292,0.09486863,0.033440433,0.024567086,0.037047002,0.054441813
22,0.03602852,0.032896303,0.041773107,0.031216657,0.018871553,0.015129343,0.021674223,0.057344474,0.072137,0.0269853,0.023798894,0.036373053,0.039413776
23,0.03790674,0.038505044,0.039181836,0.052326754,0.03451865,0.022789026,0.019923264,0.0470464,0.051600777,0.041894745,0.042558875,0.11369649,0.051554687
24,0.010882725,0.021283781,0.036825594,0.040464558,0.020098066,0.017234907,0.027998261,0.066206746,0.056188006,0.023624476,0.019422458,0.038315184,0.027001988
25,0.0072129383,0.015066184,0.023729738,0.03065986,0.012104621,0.00956591,0.022620548,0.048831146,0.042850316,0.017348815,0.016941952,0.014317825,0.01256019
26,0.016445927,0.03130973,0.044655286,0.06392188,0.028597739,0.014116097,0.023166995,0.073622584,0.11623799,0.040384676,0.019048594,0.044414178,0.024290945
27,0.01328246,0.012533167,0.024512956,0.023081172,0.01593878,0.015376379,0.020345977,0.0334871,0.037393637,0.019112162,0.01835468,0.02526436,0.014261898
28,0.013026157,0.016503453,0.022074567,0.020330751,0.013703925,0.013927175,0.01928561,0.06294893,0.08858482,0.022887932,0.018673193,0.02258182,0.018083565
29,0.008805314,0.020107428,0.020321544,0.02614363,0.015884105,0.013769882,0.017726649,0.03648859,0.034894623,0.027504032,0.032852713,0.05648388,0.026876604
30,0.0045170453,0.010015192,0.014795631,0.02329613,0.011961779,0.0100964755,0.016371582,0.034639467,0.02712695,0.016635466,0.015537199,0.031422228,0.024162065
31,0.0123845665,0.016513875,0.03700854,0.065505646,0.022104744,0.014092992,0.040808007,0.09248969,0.07444897,0.021737494,0.018287843,0.038398303,0.02697797
