Topic Number for time period 0,"Word, Probability"
0,"('grund', 0.008453274930171199)","('erford', 0.007130488520813682)","('bezug', 0.004582761832846027)","('erteilt', 0.0045793978497847415)","('gestellt', 0.004243535174212148)","('interess', 0.003990265079266053)","('genehm', 0.0037128453440088004)","('verhandl', 0.0036412498977269232)","('jeweil', 0.0035894747044746705)","('zweck', 0.003545495025212374)","('durchfuehr', 0.0035254086396206965)","('verfueg', 0.0033726891190604767)","('zustand', 0.0033522842589905366)","('dadurch', 0.0032664690188332476)","('besteh', 0.003232806293716819)","('anlass', 0.003076417433649474)","('verwend', 0.0030406307830016005)","('beschluss', 0.0030258441483004125)","('zeit', 0.003018728412967874)","('gemacht', 0.0030012881338783216)"
1,"('veranstalt', 0.006427316349081276)","('rahm', 0.005401871949287193)","('stadt', 0.004848335674569101)","('statt', 0.004579806904845852)","('fand', 0.004550097327796913)","('information', 0.004360925887848687)","('angebot', 0.004275504885928466)","('international', 0.004168798166937176)","('thema', 0.004048666610855794)","('projekt', 0.0039236002294339555)","('rund', 0.0036424803323151264)","('zusammenarbeit', 0.003472455574710118)","('aktivitaet', 0.003426573327492104)","('veranstaltet', 0.0033828509091482226)","('bereich', 0.003314985770385797)","('besuch', 0.00327842016788388)","('durchgefuehrt', 0.003275893201810389)","('gemeinsam', 0.003229639951771994)","('them', 0.003061101702459464)","('zahlreich', 0.0029917689086040736)"
2,"('sport', 0.011294055447023433)","('sportanlag', 0.007811569717915699)","('verein', 0.007791987732254357)","('sportplatz', 0.007714306689101097)","('turn', 0.0067555673923432565)","('schwimm', 0.006395245052889845)","('sporthall', 0.0063502489704456355)","('spielplatz', 0.006115535878680502)","('subvention', 0.0054685256742830314)","('sportverein', 0.005133840353505678)","('lehrkraeft', 0.004891587170001195)","('oesterreich', 0.004386098023215357)","('sportlich', 0.0043084820466781065)","('stadthall', 0.004263414619940528)","('jugend', 0.004084189843541914)","('verwaltet', 0.004080041102570965)","('schul', 0.003990450062319487)","('ueberlass', 0.003977600107687502)","('ball', 0.003962842939516294)","('jedermann', 0.003814356112805947)"
3,"('foto', 0.030372468599818462)","('museum', 0.016780920298982815)","('histor', 0.01587656999631412)","('stadt', 0.010377665660007833)","('muse', 0.009137794179212467)","('pid', 0.008918025346538745)","('jahrhundert', 0.008170047420195363)","('votava', 0.00795523011103899)","('sammlung', 0.007459889395575384)","('ausstell', 0.007386861627840224)","('roemisch', 0.00665995425331068)","('haus', 0.006304202098764818)","('sparkass', 0.004804069016596337)","('leihgab', 0.004798160576166569)","('bild', 0.004423995715435964)","('eroeffn', 0.00427839534720785)","('ausgrab', 0.004105077163437368)","('archaeolog', 0.004070619591895758)","('kais', 0.003964327286840834)","('erbau', 0.003835994528942928)"
4,"('maerkt', 0.01444434566711523)","('marktamt', 0.012962542628845173)","('grossmarkt', 0.009928142582922605)","('markt', 0.009763220002746542)","('zufuhr', 0.00844451909056494)","('obst', 0.007151213557539021)","('lehrling', 0.0069865039287218406)","('lebensmittel', 0.0069459597417567045)","('marktordn', 0.006875515200304959)","('wieninzersdorf', 0.006696403551897803)","('verwaltungsdien', 0.0063473343329797744)","('fleisch', 0.006134519900580731)","('lehrperson', 0.005968246392575868)","('staend', 0.005054633344382453)","('technisch', 0.005001411062826723)","('gelegenheitsmaerkt', 0.004882122954014964)","('viktuali', 0.0048326603520069565)","('bestand', 0.004688097378453535)","('fachbeamt', 0.004673380042773811)","('gemues', 0.004429523944981352)"
5,"('prozent', 0.00510853339984859)","('ziel', 0.004688283701332934)","('entwickl', 0.004113276883762814)","('wichtig', 0.003954496210543133)","('zeigt', 0.003782897661357368)","('wenig', 0.0037628216544560978)","('bedeut', 0.0034210739614215758)","('stark', 0.003309676191017479)","('gering', 0.003221144652748737)","('einzeln', 0.0031314184052635033)","('positiv', 0.0031121604992439588)","('neb', 0.0029564509598067174)","('hoh', 0.0029536851511617708)","('situation', 0.002942823092172109)","('dadurch', 0.0029148347014763864)","('rund', 0.0028688033640528435)","('zeit', 0.0028167971024851916)","('erhalt', 0.002797102161946988)","('grund', 0.0027871640336105848)","('lag', 0.00275432179869718)"
6,"('preis', 0.007671317009877292)","('statist', 0.00737758963892652)","('stadt', 0.006845583918311135)","('alt', 0.006704197424906181)","('unbekannt', 0.006318105428393777)","('mann', 0.006246629604779909)","('bearbeitet', 0.005693294530027562)","('weiblich', 0.00566182561796269)","('amt', 0.005651295306108839)","('zentralamt', 0.005512665949460739)","('unehe', 0.005275600232100586)","('meng', 0.005115588770960766)","('ledig', 0.00494458782627536)","('stueck', 0.004940314093940025)","('geschlecht', 0.004815907066291001)","('oesterreich', 0.004783376030729788)","('meldung', 0.0046880182163583735)","('ehelich', 0.0046446620503407515)","('geschied', 0.00462013315323039)","('produkt', 0.004580747743278205)"
7,"('schilling', 0.011516072886562447)","('million', 0.011464883440919225)","('ausgab', 0.010535481351223425)","('einnahm', 0.009707892655264738)","('prozent', 0.009662894149542684)","('rund', 0.0077141601823338315)","('hoeh', 0.007623078916430207)","('betrag', 0.00609829895148178)","('stadtwerk', 0.005032686492316157)","('ausgegeb', 0.004646284257856144)","('wert', 0.004533799296541425)","('investition', 0.004253095204568667)","('einschliess', 0.004238360883795099)","('verrechn', 0.004203474686056103)","('leistung', 0.004081009651852561)","('anteil', 0.003984157646853199)","('entfiel', 0.003819490924340982)","('erhoeht', 0.0036764415405045933)","('ergab', 0.0036371928851618566)","('stieg', 0.003544090769480673)"
8,"('archiv', 0.006791357614735864)","('wald', 0.005684789398287166)","('bestaend', 0.005660021152195209)","('stadt', 0.00533225969583139)","('bibliothek', 0.0050550732116819725)","('plan', 0.005033280448352725)","('oesterreich', 0.004676992150278425)","('vermess', 0.004433221423482935)","('natur', 0.004230558821971584)","('stadtkart', 0.004212037636195641)","('arbeit', 0.004175123350392309)","('baend', 0.004131373840701306)","('flaech', 0.004099011264061188)","('naturschutz', 0.004067292277766861)","('bestand', 0.0037293222349236606)","('wissenschaft', 0.0036063547065805788)","('kart', 0.003474472303542066)","('umfangreich', 0.0034650114031603697)","('blatt', 0.003446308890517755)","('sammlung', 0.003405222883357544)"
9,"('fahrzeug', 0.013795923587551481)","('einsatz', 0.006753207510317419)","('gerat', 0.006542727645616475)","('feuerwehr', 0.006015814169391407)","('eingesetzt', 0.005408564185520361)","('kraftfahrzeug', 0.005342476602679087)","('fuhrpark', 0.004882660353701368)","('einsaetz', 0.004853634275803324)","('deponi', 0.004534563483123161)","('uhr', 0.00450812458252919)","('strassenrein', 0.004358273541666661)","('abfall', 0.0042671852069054075)","('gefaehr', 0.003936055099080301)","('stand', 0.003911967530161231)","('unfall', 0.003755196264077749)","('strass', 0.0035635430317031078)","('verkehrsunfall', 0.003473120141819806)","('betrieb', 0.003458515068342995)","('verfueg', 0.0034458203379784235)","('reinig', 0.003336086155260112)"
