,0,1,2,3,4,5,6,7,8,9,10,11,12
0,2.7295755e-05,0.00013105117,0.00032330025,0.0004784353,0.0005587314,0.00060090097,0.0006187209,0.00059731514,0.0004958173,0.00036931178,0.00024926616,0.00013756187,3.9859297e-05
1,9.245938e-06,3.5313045e-05,7.979438e-05,0.00012965011,0.00016577094,0.00020132563,0.0002344728,0.0002475764,0.0002205164,0.00018924236,0.00020281225,0.00019201252,6.681573e-05
2,1.610718e-05,6.1624334e-05,0.00013135438,0.00021428923,0.00028135628,0.0003272593,0.0003528623,0.00035778235,0.00033461244,0.00026292575,0.0001696517,8.294653e-05,2.136374e-05
3,3.4920755e-05,0.0001276707,0.00024331431,0.00031379203,0.00030421815,0.00025314116,0.0002108668,0.00018339464,0.00015052757,0.00010935089,6.861915e-05,3.4639786e-05,9.834155e-06
4,1.724325e-05,5.7242913e-05,0.000106569554,0.00014942209,0.0001758142,0.00019287504,0.00021087792,0.00022987596,0.00021490105,0.00015900686,9.428291e-05,4.1035964e-05,9.003721e-06
5,3.9240695e-05,0.00016041478,0.00032965187,0.00040387205,0.00037642976,0.00030441541,0.00022883376,0.00017243065,0.00013139955,8.9569134e-05,5.1115523e-05,2.2355787e-05,5.6435856e-06
6,8.71723e-06,3.712494e-05,0.000102028425,0.00014905092,0.00013190748,0.00020324625,0.0004043316,0.00056116376,0.0005404921,0.0003793192,0.00018950336,7.7128905e-05,1.9533414e-05
7,1.2385011e-05,4.3674496e-05,9.029126e-05,0.00014031921,0.00018228029,0.00021735116,0.00024551683,0.00026331644,0.0002686616,0.00025476227,0.00028690288,0.00027832942,0.00013265092
8,4.2970496e-05,0.00012464954,0.00016292871,0.00014628109,0.00012273737,9.638211e-05,7.042002e-05,4.5278546e-05,2.38207e-05,1.6297286e-05,1.0512289e-05,5.4363773e-06,1.7342973e-06
9,2.2658147e-05,7.127639e-05,0.000116614276,0.00013626937,0.00016716984,0.00018995686,0.00021550735,0.00024849712,0.00024557486,0.00016816694,8.758792e-05,3.77876e-05,1.0964257e-05
10,0.0002113774,0.00029007223,0.0001782417,7.56419e-05,4.2166474e-05,2.5174755e-05,1.5933372e-05,1.1491371e-05,9.2271075e-06,7.1862596e-06,4.9835e-06,2.718807e-06,7.2869443e-07
11,3.2960146e-05,5.590258e-05,3.4287805e-05,2.1967338e-05,2.11047e-05,1.9724132e-05,1.7400307e-05,1.3618963e-05,8.6830405e-06,4.56578e-06,2.4365436e-06,1.2969685e-06,2.9543662e-07
