,0,1,2,3,4,5,6,7,8,9,10,11,12
0,0.0027500074,0.003589864,0.0030665945,0.0034481026,0.004557957,0.007962203,0.0029736755,0.0020540457,0.0034327738,0.0071118623,0.005666454,0.0021666724,0.0005915072
1,0.0016010524,0.0032852436,0.0045626713,0.005343478,0.00849709,0.012216254,0.0053034797,0.0034039195,0.005288068,0.01798898,0.018458273,0.011665556,0.0044914205
2,0.0027372784,0.0048582093,0.003791161,0.0050310427,0.0074399887,0.009507623,0.0051988834,0.0027002655,0.0036959946,0.00905081,0.005028918,0.0022334112,0.0008506704
3,0.0011602325,0.0030208686,0.0037583322,0.007267038,0.012609402,0.012562643,0.005879479,0.0053731874,0.0060650394,0.00827893,0.010895929,0.0052957735,0.00474797
4,0.00042258675,0.0020282213,0.004818786,0.006306071,0.0087007135,0.013073971,0.006240617,0.0043379012,0.004501806,0.006100071,0.007985173,0.0066861156,0.0023264927
5,0.005515571,0.008124741,0.0055730673,0.0067498307,0.011799846,0.013098692,0.006724454,0.0050442107,0.006268081,0.009317263,0.007462359,0.0043292027,0.003371075
6,0.001275382,0.0047928076,0.0049258503,0.004445841,0.010596586,0.0089044655,0.0062105423,0.004802378,0.004267611,0.0050276904,0.0046917596,0.004365173,0.002431131
7,0.0013298917,0.005008491,0.006173353,0.0069769737,0.00984745,0.009108692,0.006351107,0.0064843534,0.008175059,0.01812695,0.018980384,0.011246272,0.00530818
8,0.0023772076,0.007296229,0.0072234096,0.011316908,0.018495208,0.01845496,0.008496875,0.0067059128,0.009476953,0.01575861,0.015099518,0.009559522,0.0038123552
9,0.0042123934,0.013335984,0.0073440224,0.011243423,0.013210813,0.012190319,0.0078004682,0.005784241,0.0069866297,0.011014439,0.007115926,0.0050223446,0.002114792
10,0.00078963017,0.0017280251,0.0026238959,0.0049357153,0.01022771,0.0090235425,0.0050857114,0.0030394553,0.0028075925,0.0039009503,0.004087281,0.0021144524,0.0008717737
11,0.0029628705,0.0039096065,0.004039772,0.0073127896,0.010161065,0.011624464,0.00760636,0.0034912527,0.0049717356,0.010283585,0.007404645,0.006664427,0.011817666
12,0.0010357916,0.0023958592,0.0044186073,0.0084946165,0.014117318,0.010900224,0.0048728585,0.0045327074,0.010298584,0.023063565,0.017515894,0.0057009584,0.005406047
13,0.004733844,0.0051794173,0.0042933915,0.0044161226,0.008277709,0.00811393,0.0048119207,0.004387769,0.006454968,0.011136834,0.0074927504,0.002574577,0.0015243941
14,0.0059827496,0.00800463,0.006437678,0.0063532377,0.012911054,0.009420225,0.006566927,0.0052958205,0.0061819735,0.008600375,0.0063966396,0.003454278,0.0015845908
15,0.0013883674,0.0031006492,0.0021913648,0.002879196,0.0058019767,0.0075536137,0.004173883,0.003162523,0.004967659,0.014244297,0.013533375,0.007880681,0.007951849
16,0.0020929629,0.0054295086,0.003596287,0.0044581234,0.008256012,0.006445885,0.0044008777,0.00371344,0.0036016635,0.004352957,0.004657549,0.0025130666,0.0010197364
17,0.0009509281,0.0029756925,0.005932106,0.009439534,0.022527186,0.017671594,0.008517307,0.005159246,0.006049013,0.0070881657,0.0090016015,0.0048397244,0.0037550563
18,0.00047306437,0.0011138854,0.0006731233,0.0010800294,0.002335589,0.0070594065,0.0068592518,0.00906206,0.013244568,0.027311713,0.009965808,0.005020346,0.0031929442
19,0.005698981,0.008679557,0.006484018,0.009115368,0.019093515,0.028224282,0.012837309,0.0056787925,0.00605048,0.020199725,0.02011329,0.00688153,0.0025305205
20,0.0035516203,0.00951014,0.0060829646,0.0061833556,0.016270595,0.015175126,0.010119021,0.0071840556,0.006262875,0.0073637064,0.008661053,0.008025159,0.0067806514
21,0.0008133261,0.0017094447,0.0019106023,0.0028059233,0.0050706873,0.012592971,0.006834787,0.0064999606,0.0099405,0.013732391,0.018394897,0.019155357,0.031530112
22,0.0033422583,0.007426738,0.0048318547,0.010260179,0.011340118,0.012076254,0.006988519,0.0050030216,0.0059829867,0.009161799,0.01069634,0.009446501,0.0046311324
23,0.0012067101,0.0025160045,0.0027737238,0.0046878755,0.0067493864,0.00700114,0.00430165,0.0033327958,0.0041474183,0.0065620244,0.0054181814,0.003479615,0.0017187617
24,0.0013221832,0.0027482966,0.0023536554,0.0029872358,0.0054107043,0.011639088,0.0058922293,0.0061898045,0.009485578,0.015009478,0.010041636,0.0107240295,0.0065953904
25,0.0016371808,0.0028229116,0.002488167,0.003199885,0.004196826,0.004857882,0.0039129932,0.004600666,0.0076813377,0.013036651,0.051235527,0.020184208,0.015287353
26,0.0055808,0.007454451,0.005638215,0.0070611145,0.015915422,0.011924923,0.007700101,0.006643829,0.0062215165,0.009198039,0.014521683,0.010274544,0.0059525394
27,0.00025785418,0.0011538949,0.001599738,0.0065855165,0.015614271,0.010994179,0.006484249,0.0051916577,0.004760488,0.0068774694,0.00984433,0.008338037,0.006175292
28,0.0031511167,0.008469766,0.009053941,0.011756657,0.015563468,0.016460437,0.0099588,0.009439251,0.009455157,0.012851875,0.014771763,0.013272395,0.011609013
29,0.006926746,0.023271104,0.013077282,0.010566042,0.026676256,0.035740707,0.010815947,0.0058253272,0.007330918,0.011308026,0.011494968,0.010701178,0.014625929
30,0.007460935,0.0076441956,0.0050941324,0.0066345963,0.008822691,0.011033045,0.0057250853,0.004390632,0.0059766304,0.009630016,0.006714483,0.0029770527,0.001332611
31,0.0019005183,0.0038893702,0.0036763772,0.0055996287,0.010833233,0.017566236,0.009950506,0.00895717,0.012159822,0.036438756,0.030852046,0.010229771,0.0025900037
