Topic Number for time period 0,"Word, Probability"
0,"('ungarn', 0.0183022307175752)","('preis', 0.008874452009496103)","('ernaehr', 0.008823597065150608)","('meng', 0.008034452921296219)","('ausland', 0.007626190378824866)","('kohl', 0.007259044103307002)","('stueck', 0.0070490423807061066)","('lebensmittel', 0.006979705874914306)","('oberoesterreich', 0.006789390962390022)","('verbrauch', 0.005721962926486117)","('niederoesterreich', 0.005572058639637224)","('itali', 0.005556847114930393)","('kartoffeln', 0.005409651529390857)","('inland', 0.005290221279878025)","('oesterreich', 0.005190386305066767)","('schweiz', 0.00511266960837708)","('jugoslawi', 0.005083942544688393)","('rumaeni', 0.005005600777125628)","('tirol', 0.004710896473375932)","('gemues', 0.0046409663158915445)"
1,"('strassenbahn', 0.015087562329863373)","('betrieb', 0.011849061887070328)","('wag', 0.010652841492226232)","('verkehr', 0.01010226582698586)","('lini', 0.008705027665608732)","('elektr', 0.007195423806061556)","('unternehm', 0.005966687868890227)","('bahn', 0.005158269771237696)","('stadtbahn', 0.004616798339424278)","('fahrzeug', 0.004331191208028486)","('typ', 0.004178935449910637)","('eisenbahn', 0.004048076960281664)","('befoerdert', 0.003845602271115011)","('streck', 0.0038171988255611988)","('durchgefuehrt', 0.0036883943040987494)","('zahl', 0.003530288757633809)","('stand', 0.003525852219771212)","('fahrga', 0.003157038007073865)","('bahnhof', 0.0030704144453333345)","('motor', 0.003058196302741813)"
2,"('zentralfriedhof', 0.021900427828003933)","('friedhof', 0.020373251300792313)","('neustift', 0.008944496828318984)","('graeb', 0.008515745195490958)","('grab', 0.00717957209025097)","('baeum', 0.006907105868146778)","('leich', 0.006649911119628754)","('wald', 0.005859461385255187)","('mau', 0.005706369291404032)","('tor', 0.005584754554118224)","('gartenanlag', 0.0055787597817744455)","('bestatt', 0.005489781977883298)","('veit', 0.005089247416724952)","('oberst', 0.00498710396281663)","('ottakring', 0.004969666602004133)","('erd', 0.004907033575615705)","('verstorb', 0.004874972251160419)","('gewidmet', 0.004785629768159866)","('beerdig', 0.004744813524906716)","('erfasst', 0.0045832874770423615)"
3,"('feuerwehr', 0.023022935740276616)","('versorgungsheim', 0.012078273508175405)","('versorgungshaus', 0.009995137027019107)","('krankenhaus', 0.009852142050842384)","('freiwill', 0.00896925901394144)","('lainz', 0.008484482217889321)","('feuerloeschwes', 0.008386533041317965)","('feu', 0.007935382522968451)","('spital', 0.007718607825064892)","('brand', 0.007451666896135662)","('ybbs', 0.007304806441292675)","('anstalt', 0.007285634489756805)","('pavillon', 0.007118537638322931)","('steinhof', 0.0067280968856850325)","('bett', 0.006231933384516416)","('wach', 0.0062162058634204955)","('uhr', 0.005980179301301936)","('pflegeanstalt', 0.005717032847520474)","('chirurg', 0.005603719738004305)","('berufsfeuerwehr', 0.00540873218976783)"
4,"('brauhaus', 0.015580538324749163)","('unternehm', 0.01287047803989328)","('finanz', 0.00972163745422148)","('schilling', 0.009252940733058499)","('stadt', 0.008135897708797246)","('quell', 0.007141717331584365)","('oesterreich', 0.007007298171900842)","('elektrizitaetswerk', 0.006683061164314221)","('anleh', 0.0060717638714390485)","('vermoeg', 0.005928308577174929)","('bezirksgericht', 0.005671549989726117)","('abgab', 0.005588533965766071)","('schluss', 0.0055495818284904495)","('zentralamt', 0.00541523561608895)","('stadtwerk', 0.005408654132726391)","('bilanz', 0.005400858207977548)","('strafsach', 0.005343661265593953)","('gaswerk', 0.005317373742308038)","('ausgab', 0.005171096432229875)","('anleih', 0.0051261894247354)"
5,"('erricht', 0.00491360711107001)","('arbeit', 0.004707560649737628)","('groess', 0.0038293976444840317)","('bau', 0.00376229057539283)","('genomm', 0.003663984849244698)","('gebaeud', 0.00365367196513117)","('einricht', 0.0034735806856205894)","('betrieb', 0.0034061706245046043)","('herstell', 0.0033081997080207657)","('begonn', 0.003289724007897864)","('zweck', 0.0032603877134517786)","('klein', 0.003223485304690338)","('haus', 0.003142999872999051)","('kost', 0.003020103078724571)","('betrag', 0.0029723848768238603)","('rund', 0.0029640560568073974)","('zeit', 0.0028090455701075693)","('aufstell', 0.0028074751947817123)","('raum', 0.002722889994491136)","('beid', 0.002710754084324772)"
6,"('floridsdorf', 0.03099843145473753)","('waehring', 0.029915708926367007)","('hernal', 0.027838535488570525)","('meidling', 0.022138114006528514)","('doebling', 0.021883370153294942)","('favorit', 0.021709695401603647)","('ottakring', 0.020014965594700215)","('leopoldstadt', 0.019160769040232388)","('hietzing', 0.018911582411629373)","('margaret', 0.017492667527579248)","('simmering', 0.017348238148316035)","('stadt', 0.016445860948774323)","('landstrass', 0.01588667748621141)","('mariahilf', 0.015710737549032332)","('brigittenau', 0.01513684920604304)","('penzing', 0.014711504924344596)","('stadlau', 0.013629771085577917)","('liesing', 0.013450091774730706)","('alsergrund', 0.011835941736612008)","('leopoldau', 0.010488029813632048)"
7,"('bezug', 0.00793600368503104)","('gemeinderatsbeschluss', 0.006444263309938173)","('beschluss', 0.005240268950464682)","('zeit', 0.004113187035464822)","('festgesetzt', 0.0040990049270427905)","('erfolgt', 0.003999787579262747)","('dien', 0.003783008264492147)","('grund', 0.0037606712810630957)","('erhalt', 0.0034256694364810194)","('stell', 0.0033774816519172276)","('beamt', 0.0032960580657534423)","('beziehungsweis', 0.0032833226058826583)","('betrag', 0.0032429219063026915)","('angestellt', 0.0031902106548776115)","('folgend', 0.003162152262346165)","('verwaltungsbericht', 0.0031604091498334537)","('betreff', 0.003076838533659966)","('bewilligt', 0.003018394051423167)","('gleich', 0.002976844737359482)","('gesetz', 0.00294027408359228)"
8,"('gartenanlag', 0.01910143145278517)","('bad', 0.01717731604153759)","('flaech', 0.016403726237789074)","('wald', 0.015900083256704493)","('forstbesitz', 0.010483564984968033)","('verpachtet', 0.010406460355302294)","('badeanstalt', 0.010046506999134786)","('gart', 0.009890499005815874)","('wies', 0.009589051945461089)","('besuch', 0.009441313850146798)","('strandbad', 0.009288837114280102)","('wiesenguertel', 0.009027988360857464)","('grundflaech', 0.008226123637077434)","('warmenbad', 0.008109865815522711)","('volksbad', 0.007998026932928662)","('donau', 0.00753118461246896)","('gaensehaeufel', 0.007056929306301664)","('betrieb', 0.00690753095472108)","('anlag', 0.006802052804708323)","('kindorfreibad', 0.006543536974026277)"
9,"('markt', 0.013125283226026038)","('pferd', 0.012576432357581038)","('fleisch', 0.012304523774765125)","('marx', 0.009333166045280481)","('schwein', 0.009146748151302219)","('zentralviehmarkt', 0.008219028334140729)","('rind', 0.008217407617136522)","('maerkt', 0.007557807525101966)","('tier', 0.007281070224850216)","('vieh', 0.006863593610256737)","('schaf', 0.006159557877812524)","('marktamt', 0.005984315342147048)","('schlachthaus', 0.005861690894429786)","('kaelb', 0.005782979540569302)","('untersuch', 0.00524671379503112)","('grossmarkthall', 0.005186456209886066)","('verkauf', 0.004818734528858186)","('zieg', 0.004523933744699093)","('kueh', 0.004501757387249254)","('stueck', 0.0041950843302543)"
